,index_code,index_name,con_code,con_name
0,852211.SI,通信运营Ⅲ(申万),002467.SZ,二六三
1,801280.SI,申万服务,300074.SZ,华平股份
2,801280.SI,申万服务,300075.SZ,数字政通
3,801280.SI,申万服务,300079.SZ,数码视讯
4,801280.SI,申万服务,300096.SZ,易联众
5,801280.SI,申万服务,300113.SZ,顺网科技
6,801280.SI,申万服务,300125.SZ,聆达股份
7,801280.SI,申万服务,300133.SZ,华策影视
8,801280.SI,申万服务,300148.SZ,天舟文化
9,801280.SI,申万服务,300150.SZ,世纪瑞尔
10,801280.SI,申万服务,300166.SZ,东方国信
11,801280.SI,申万服务,300167.SZ,迪威迅
12,801280.SI,申万服务,300168.SZ,万达信息
13,801280.SI,申万服务,300170.SZ,汉得信息
14,801280.SI,申万服务,300172.SZ,中电环保
15,801280.SI,申万服务,300182.SZ,捷成股份
16,801280.SI,申万服务,300187.SZ,永清环保
17,801280.SI,申万服务,300188.SZ,美亚柏科
18,801280.SI,申万服务,300190.SZ,维尔利
19,801280.SI,申万服务,300209.SZ,天泽信息
20,801280.SI,申万服务,300212.SZ,易华录
21,801280.SI,申万服务,300226.SZ,上海钢联
22,801280.SI,申万服务,300229.SZ,拓尔思
23,801280.SI,申万服务,300231.SZ,银信科技
24,801280.SI,申万服务,300240.SZ,飞力达
25,801280.SI,申万服务,300245.SZ,天玑科技
26,801280.SI,申万服务,300248.SZ,新开普
27,801280.SI,申万服务,600004.SH,白云机场
28,801280.SI,申万服务,600007.SH,中国国贸
29,801280.SI,申万服务,600009.SH,上海机场
30,801280.SI,申万服务,600016.SH,民生银行
31,801280.SI,申万服务,600018.SH,上港集团
32,801280.SI,申万服务,600020.SH,中原高速
33,801280.SI,申万服务,600021.SH,上海电力
34,801280.SI,申万服务,600026.SH,中远海能
35,801280.SI,申万服务,600027.SH,华电国际
36,801280.SI,申万服务,600030.SH,中信证券
37,801280.SI,申万服务,600033.SH,福建高速
38,801280.SI,申万服务,600037.SH,歌华有线
39,801280.SI,申万服务,600052.SH,浙江广厦
40,801280.SI,申万服务,600067.SH,冠城大通
41,801250.SI,申万制造,002199.SZ,东晶电子
42,801250.SI,申万制造,002202.SZ,金风科技
43,801250.SI,申万制造,002209.SZ,达意隆
44,801250.SI,申万制造,002213.SZ,大为股份
45,801250.SI,申万制造,002214.SZ,大立科技
46,801250.SI,申万制造,002218.SZ,拓日新能
47,801250.SI,申万制造,002227.SZ,奥特迅
48,801250.SI,申万制造,002236.SZ,大华股份
49,801250.SI,申万制造,002241.SZ,歌尔股份
50,801250.SI,申万制造,002249.SZ,大洋电机
51,801250.SI,申万制造,002255.SZ,海陆重工
52,801250.SI,申万制造,002265.SZ,西仪股份
53,801250.SI,申万制造,002270.SZ,华明装备
54,801250.SI,申万制造,002272.SZ,川润股份
55,801250.SI,申万制造,002273.SZ,水晶光电
56,801250.SI,申万制造,002276.SZ,万马股份
57,801250.SI,申万制造,002278.SZ,神开股份
58,801250.SI,申万制造,002282.SZ,博深股份
59,801250.SI,申万制造,002283.SZ,天润工业
60,801250.SI,申万制造,002284.SZ,亚太股份
61,801250.SI,申万制造,300123.SZ,亚光科技
62,801250.SI,申万制造,300124.SZ,汇川技术
63,801250.SI,申万制造,300126.SZ,锐奇股份
64,801250.SI,申万制造,300128.SZ,锦富技术
65,801250.SI,申万制造,300129.SZ,泰胜风能
66,801250.SI,申万制造,300130.SZ,新国都
67,801250.SI,申万制造,300131.SZ,英唐智控
68,801250.SI,申万制造,300134.SZ,大富科技
69,801250.SI,申万制造,300136.SZ,信维通信
70,801250.SI,申万制造,300139.SZ,晓程科技
71,801083.SI,元件Ⅱ(申万),002463.SZ,沪电股份
72,801120.SI,食品饮料(申万),002461.SZ,珠江啤酒
73,801123.SI,饮料制造(申万),002461.SZ,珠江啤酒
74,801150.SI,医药生物(申万),002462.SZ,嘉事堂
75,801154.SI,医药商业Ⅱ(申万),002462.SZ,嘉事堂
76,801192.SI,银行Ⅱ(申万),601818.SH,光大银行
77,801260.SI,申万消费,000998.SZ,隆平高科
78,801260.SI,申万消费,000999.SZ,华润三九
79,851232.SI,啤酒(申万),002461.SZ,珠江啤酒
80,851541.SI,医药商业Ⅲ(申万),002462.SZ,嘉事堂
81,851911.SI,银行Ⅲ(申万),601818.SH,光大银行
82,801260.SI,申万消费,002001.SZ,新和成
83,801260.SI,申万消费,002003.SZ,伟星股份
84,801710.SI,建筑材料(申万),002372.SZ,伟星新材
85,801710.SI,建筑材料(申万),002392.SZ,北京利尔
86,801710.SI,建筑材料(申万),002398.SZ,垒知集团
87,801710.SI,建筑材料(申万),002596.SZ,海南瑞泽
88,801710.SI,建筑材料(申万),002623.SZ,亚玛顿
89,801710.SI,建筑材料(申万),002641.SZ,永高股份
90,801710.SI,建筑材料(申万),002652.SZ,扬子新材
91,801710.SI,建筑材料(申万),002671.SZ,龙泉股份
92,801710.SI,建筑材料(申万),002694.SZ,顾地科技
93,801710.SI,建筑材料(申万),002718.SZ,友邦吊顶
94,801710.SI,建筑材料(申万),300093.SZ,金刚玻璃
95,801710.SI,建筑材料(申万),300117.SZ,嘉寓股份
96,801710.SI,建筑材料(申万),300198.SZ,纳川股份
97,801710.SI,建筑材料(申万),300234.SZ,开尔新材
98,801710.SI,建筑材料(申万),600321.SH,正源股份
99,801710.SI,建筑材料(申万),600449.SH,宁夏建材
100,801710.SI,建筑材料(申万),600585.SH,海螺水泥
101,801710.SI,建筑材料(申万),600586.SH,金晶科技
102,801710.SI,建筑材料(申万),600678.SH,四川金顶
103,801710.SI,建筑材料(申万),600720.SH,祁连山
104,801710.SI,建筑材料(申万),600801.SH,华新水泥
105,801710.SI,建筑材料(申万),600802.SH,福建水泥
106,801710.SI,建筑材料(申万),600819.SH,耀皮玻璃
107,801710.SI,建筑材料(申万),600876.SH,洛阳玻璃
108,801710.SI,建筑材料(申万),600881.SH,亚泰集团
109,801710.SI,建筑材料(申万),601636.SH,旗滨集团
110,801260.SI,申万消费,002763.SZ,汇洁股份
111,801132.SI,服装家纺(申万),002763.SZ,汇洁股份
112,801130.SI,纺织服装(申万),002763.SZ,汇洁股份
113,801280.SI,申万服务,002800.SZ,天顺股份
114,851781.SI,物流Ⅲ(申万),002800.SZ,天顺股份
115,801178.SI,物流Ⅱ(申万),002800.SZ,天顺股份
116,851511.SI,化学原料药(申万),002001.SZ,新和成
117,801180.SI,房地产(申万),600325.SH,华发股份
118,801181.SI,房地产开发Ⅱ(申万),600325.SH,华发股份
119,801823.SI,低市盈率指数(申万),600068.SH,葛洲坝
120,801250.SI,申万制造,300356.SZ,ST光一
121,801093.SI,汽车零部件Ⅱ(申万),000678.SZ,襄阳轴承
122,801270.SI,申万投资,603993.SH,洛阳钼业
123,801030.SI,化工(申万),600028.SH,中国石化
124,801035.SI,石油化工(申万),600028.SH,中国石化
125,801120.SI,食品饮料(申万),600597.SH,光明乳业
126,850715.SI,制冷空调设备(申万),000811.SZ,冰轮环境
127,801200.SI,商业贸易(申万),600755.SH,厦门国贸
128,801202.SI,贸易Ⅱ(申万),600755.SH,厦门国贸
129,852021.SI,贸易Ⅲ(申万),600755.SH,厦门国贸
130,851433.SI,其他家用轻工(申万),002615.SZ,哈尔斯
131,801200.SI,商业贸易(申万),002818.SZ,富森美
132,801205.SI,商业物业经营(申万),002818.SZ,富森美
133,801231.SI,综合Ⅱ(申万),603060.SH,国检集团
134,852052.SI,专业市场(申万),002818.SZ,富森美
135,852311.SI,综合Ⅲ(申万),603060.SH,国检集团
136,801260.SI,申万消费,002818.SZ,富森美
137,850852.SI,电子零部件制造(申万),603633.SH,徕木股份
138,801750.SI,计算机(申万),300561.SZ,汇金科技
139,801250.SI,申万制造,603633.SH,徕木股份
140,801080.SI,电子(申万),603633.SH,徕木股份
141,801222.SI,计算机应用(申万),300561.SZ,汇金科技
142,801085.SI,电子制造Ⅱ(申万),603633.SH,徕木股份
143,852225.SI,软件开发(申万),300561.SZ,汇金科技
144,801280.SI,申万服务,300561.SZ,汇金科技
145,801030.SI,化工(申万),603585.SH,苏利股份
146,801034.SI,化学制品(申万),603585.SH,苏利股份
147,801270.SI,申万投资,603585.SH,苏利股份
148,850333.SI,农药(申万),603585.SH,苏利股份
149,801880.SI,汽车(申万),603037.SH,凯众股份
150,801890.SI,机械设备(申万),002843.SZ,泰嘉股份
151,801890.SI,机械设备(申万),603638.SH,艾迪精密
152,801250.SI,申万制造,300502.SZ,新易盛
153,801890.SI,机械设备(申万),603029.SH,天鹅股份
154,801074.SI,专用设备(申万),603029.SH,天鹅股份
155,850727.SI,其它专用机械(申万),603029.SH,天鹅股份
156,801250.SI,申万制造,603029.SH,天鹅股份
157,801890.SI,机械设备(申万),002884.SZ,凌霄泵业
158,801890.SI,机械设备(申万),603757.SH,大元泵业
159,850141.SI,饲料Ⅲ(申万),300673.SZ,佩蒂股份
160,850716.SI,其它通用机械(申万),002884.SZ,凌霄泵业
161,850716.SI,其它通用机械(申万),603757.SH,大元泵业
162,801003.SI,申万A股,603012.SH,创力集团
163,801003.SI,申万A股,603022.SH,新通联
164,801003.SI,申万A股,603026.SH,石大胜华
165,801003.SI,申万A股,603027.SH,千禾味业
166,801003.SI,申万A股,603029.SH,天鹅股份
167,801003.SI,申万A股,603030.SH,全筑股份
168,801003.SI,申万A股,603031.SH,安德利
169,801003.SI,申万A股,603032.SH,*ST德新
170,801003.SI,申万A股,603035.SH,常熟汽饰
171,801003.SI,申万A股,603036.SH,如通股份
172,801003.SI,申万A股,603037.SH,凯众股份
173,801003.SI,申万A股,603039.SH,泛微网络
174,801003.SI,申万A股,603040.SH,新坐标
175,801003.SI,申万A股,603042.SH,华脉科技
176,801003.SI,申万A股,603043.SH,广州酒家
177,801003.SI,申万A股,603045.SH,福达合金
178,801003.SI,申万A股,603050.SH,科林电气
179,801003.SI,申万A股,603055.SH,台华新材
180,801003.SI,申万A股,603058.SH,永吉股份
181,801003.SI,申万A股,603059.SH,倍加洁
182,801003.SI,申万A股,603066.SH,音飞储存
183,801003.SI,申万A股,603067.SH,振华股份
184,801003.SI,申万A股,603069.SH,海汽集团
185,801003.SI,申万A股,603076.SH,乐惠国际
186,801003.SI,申万A股,603077.SH,和邦生物
187,801003.SI,申万A股,603079.SH,圣达生物
188,801003.SI,申万A股,603080.SH,新疆火炬
189,801003.SI,申万A股,603081.SH,大丰实业
190,801003.SI,申万A股,603085.SH,天成自控
191,801003.SI,申万A股,603088.SH,宁波精达
192,801003.SI,申万A股,603089.SH,正裕工业
193,801003.SI,申万A股,603103.SH,横店影视
194,801003.SI,申万A股,603105.SH,芯能科技
195,801003.SI,申万A股,603116.SH,红蜻蜓
196,801003.SI,申万A股,603117.SH,万林物流
197,801003.SI,申万A股,603121.SH,华培动力
198,801003.SI,申万A股,603126.SH,中材节能
199,801003.SI,申万A股,603127.SH,昭衍新药
200,801003.SI,申万A股,603129.SH,春风动力
201,801003.SI,申万A股,603131.SH,上海沪工
202,801003.SI,申万A股,603136.SH,天目湖
203,801003.SI,申万A股,603138.SH,海量数据
204,801003.SI,申万A股,603139.SH,康惠制药
205,801003.SI,申万A股,603160.SH,汇顶科技
206,801852.SI,微利股指数(申万),600860.SH,京城股份
207,801832.SI,中市净率指数(申万),300303.SZ,聚飞光电
208,801832.SI,中市净率指数(申万),300310.SZ,宜通世纪
209,801832.SI,中市净率指数(申万),300321.SZ,同大股份
210,801832.SI,中市净率指数(申万),300334.SZ,津膜科技
211,801832.SI,中市净率指数(申万),300383.SZ,光环新网
212,801832.SI,中市净率指数(申万),300401.SZ,花园生物
213,801832.SI,中市净率指数(申万),300403.SZ,汉宇集团
214,801832.SI,中市净率指数(申万),300444.SZ,双杰电气
215,801832.SI,中市净率指数(申万),300449.SZ,汉邦高科
216,801832.SI,中市净率指数(申万),300464.SZ,星徽股份
217,801832.SI,中市净率指数(申万),300488.SZ,恒锋工具
218,801832.SI,中市净率指数(申万),300499.SZ,高澜股份
219,801832.SI,中市净率指数(申万),300504.SZ,天邑股份
220,801832.SI,中市净率指数(申万),300534.SZ,陇神戎发
221,801832.SI,中市净率指数(申万),300569.SZ,天能重工
222,801832.SI,中市净率指数(申万),300597.SZ,吉大通信
223,801832.SI,中市净率指数(申万),300610.SZ,晨化股份
224,801832.SI,中市净率指数(申万),300641.SZ,正丹股份
225,801832.SI,中市净率指数(申万),300670.SZ,大烨智能
226,801832.SI,中市净率指数(申万),300686.SZ,智动力
227,801832.SI,中市净率指数(申万),300717.SZ,华信新材
228,801832.SI,中市净率指数(申万),300778.SZ,新城市
229,801832.SI,中市净率指数(申万),300779.SZ,惠城环保
230,801832.SI,中市净率指数(申万),300800.SZ,力合科技
231,801832.SI,中市净率指数(申万),300823.SZ,建科机械
232,801832.SI,中市净率指数(申万),300839.SZ,博汇股份
233,801832.SI,中市净率指数(申万),300851.SZ,交大思诺
234,801832.SI,中市净率指数(申万),300862.SZ,蓝盾光电
235,801832.SI,中市净率指数(申万),300970.SZ,华绿生物
236,801832.SI,中市净率指数(申万),300889.SZ,爱克股份
237,801832.SI,中市净率指数(申万),300918.SZ,南山智尚
238,801832.SI,中市净率指数(申万),300932.SZ,三友联众
239,801832.SI,中市净率指数(申万),600007.SH,中国国贸
240,801832.SI,中市净率指数(申万),600059.SH,古越龙山
241,801832.SI,中市净率指数(申万),600151.SH,航天机电
242,801832.SI,中市净率指数(申万),600172.SH,黄河旋风
243,801832.SI,中市净率指数(申万),600184.SH,光电股份
244,801843.SI,低价股指数(申万),601333.SH,广深铁路
245,801843.SI,低价股指数(申万),600815.SH,厦工股份
246,801843.SI,低价股指数(申万),600759.SH,洲际油气
247,801851.SI,亏损股指数(申万),600225.SH,*ST松江
248,801851.SI,亏损股指数(申万),000980.SZ,*ST众泰
249,801851.SI,亏损股指数(申万),000820.SZ,*ST节能
250,801851.SI,亏损股指数(申万),000766.SZ,通化金马
251,851531.SI,生物制品Ⅲ(申万),300683.SZ,海特生物
252,801110.SI,家用电器(申万),002242.SZ,九阳股份
253,801160.SI,公用事业(申万),000005.SZ,ST星源
254,801180.SI,房地产(申万),002314.SZ,南山控股
255,801180.SI,房地产(申万),600515.SH,*ST基础
256,801180.SI,房地产(申万),000863.SZ,三湘印象
257,851931.SI,证券Ⅲ(申万),002945.SZ,华林证券
258,801210.SI,休闲服务(申万),600965.SH,福成股份
259,850751.SI,金属制品Ⅲ(申万),600860.SH,京城股份
260,801072.SI,通用机械(申万),002943.SZ,宇晶股份
261,801072.SI,通用机械(申万),603486.SH,科沃斯
262,801072.SI,通用机械(申万),603187.SH,海容冷链
263,801083.SI,元件Ⅱ(申万),002579.SZ,中京电子
264,801152.SI,生物制品Ⅱ(申万),300683.SZ,海特生物
265,801152.SI,生物制品Ⅱ(申万),000504.SZ,南华生物
266,801152.SI,生物制品Ⅱ(申万),600682.SH,南京新百
267,801154.SI,医药商业Ⅱ(申万),002727.SZ,一心堂
268,850841.SI,其他电子Ⅲ(申万),000062.SZ,深圳华强
269,801790.SI,非银金融(申万),600095.SH,湘财股份
270,801752.SI,互联网传媒(申万),300770.SZ,新媒股份
271,801832.SI,中市净率指数(申万),600222.SH,太龙药业
272,801832.SI,中市净率指数(申万),600246.SH,万通发展
273,801832.SI,中市净率指数(申万),600251.SH,冠农股份
274,801832.SI,中市净率指数(申万),600267.SH,海正药业
275,801832.SI,中市净率指数(申万),600285.SH,羚锐制药
276,801832.SI,中市净率指数(申万),600310.SH,桂东电力
277,801832.SI,中市净率指数(申万),600365.SH,ST通葡
278,801832.SI,中市净率指数(申万),603058.SH,永吉股份
279,801832.SI,中市净率指数(申万),600381.SH,青海春天
280,801832.SI,中市净率指数(申万),600468.SH,百利电气
281,801832.SI,中市净率指数(申万),600513.SH,联环药业
282,801832.SI,中市净率指数(申万),600573.SH,惠泉啤酒
283,801832.SI,中市净率指数(申万),600621.SH,华鑫股份
284,801832.SI,中市净率指数(申万),600692.SH,亚通股份
285,801832.SI,中市净率指数(申万),600712.SH,南宁百货
286,801832.SI,中市净率指数(申万),603079.SH,圣达生物
287,801832.SI,中市净率指数(申万),600721.SH,*ST百花
288,801832.SI,中市净率指数(申万),600731.SH,湖南海利
289,801832.SI,中市净率指数(申万),600735.SH,新华锦
290,801832.SI,中市净率指数(申万),600751.SH,海航科技
291,801832.SI,中市净率指数(申万),600783.SH,鲁信创投
292,801832.SI,中市净率指数(申万),600851.SH,海欣股份
293,801832.SI,中市净率指数(申万),600884.SH,杉杉股份
294,801832.SI,中市净率指数(申万),600905.SH,三峡能源
295,801832.SI,中市净率指数(申万),600983.SH,惠而浦
296,801832.SI,中市净率指数(申万),600990.SH,四创电子
297,801832.SI,中市净率指数(申万),601118.SH,海南橡胶
298,801832.SI,中市净率指数(申万),601138.SH,工业富联
299,801832.SI,中市净率指数(申万),601216.SH,君正集团
300,801832.SI,中市净率指数(申万),601360.SH,三六零
301,801832.SI,中市净率指数(申万),601568.SH,北元集团
302,801832.SI,中市净率指数(申万),601686.SH,友发集团
303,801832.SI,中市净率指数(申万),601702.SH,华峰铝业
304,801832.SI,中市净率指数(申万),601777.SH,力帆科技
305,801832.SI,中市净率指数(申万),601956.SH,东贝集团
306,801832.SI,中市净率指数(申万),603083.SH,剑桥科技
307,801832.SI,中市净率指数(申万),603085.SH,天成自控
308,801832.SI,中市净率指数(申万),603090.SH,宏盛股份
309,801832.SI,中市净率指数(申万),603100.SH,川仪股份
310,801832.SI,中市净率指数(申万),603105.SH,芯能科技
311,801832.SI,中市净率指数(申万),603109.SH,神驰机电
312,801832.SI,中市净率指数(申万),603115.SH,海星股份
313,801832.SI,中市净率指数(申万),603121.SH,华培动力
314,801832.SI,中市净率指数(申万),603133.SH,碳元科技
315,801832.SI,中市净率指数(申万),603136.SH,天目湖
316,801832.SI,中市净率指数(申万),603165.SH,荣晟环保
317,801832.SI,中市净率指数(申万),603179.SH,新泉股份
318,801832.SI,中市净率指数(申万),603220.SH,中贝通信
319,801833.SI,低市净率指数(申万),600393.SH,ST粤泰
320,801833.SI,低市净率指数(申万),600528.SH,中铁工业
321,801833.SI,低市净率指数(申万),600548.SH,深高速
322,801833.SI,低市净率指数(申万),600603.SH,广汇物流
323,801833.SI,低市净率指数(申万),600638.SH,新黄浦
324,801280.SI,申万服务,002941.SZ,新疆交建
325,801003.SI,申万A股,002172.SZ,澳洋健康
326,801003.SI,申万A股,002067.SZ,景兴纸业
327,801003.SI,申万A股,002085.SZ,万丰奥威
328,801003.SI,申万A股,002057.SZ,中钢天源
329,801003.SI,申万A股,002077.SZ,大港股份
330,801003.SI,申万A股,002064.SZ,华峰化学
331,801003.SI,申万A股,002063.SZ,远光软件
332,801003.SI,申万A股,002153.SZ,石基信息
333,801003.SI,申万A股,002059.SZ,云南旅游
334,851014.SI,通信配套服务(申万),600804.SH,鹏博士
335,801005.SI,申万创业,300829.SZ,金丹科技
336,801005.SI,申万创业,300853.SZ,申昊科技
337,801005.SI,申万创业,300850.SZ,新强联
338,801005.SI,申万创业,300852.SZ,四会富仕
339,801005.SI,申万创业,300856.SZ,科思股份
340,801005.SI,申万创业,300822.SZ,贝仕达克
341,801005.SI,申万创业,300841.SZ,康华生物
342,801005.SI,申万创业,300838.SZ,浙江力诺
343,801005.SI,申万创业,300792.SZ,壹网壹创
344,801005.SI,申万创业,300796.SZ,贝斯美
345,801005.SI,申万创业,300770.SZ,新媒股份
346,801005.SI,申万创业,300750.SZ,宁德时代
347,801005.SI,申万创业,300789.SZ,唐源电气
348,801005.SI,申万创业,300828.SZ,锐新科技
349,801005.SI,申万创业,300845.SZ,捷安高科
350,801005.SI,申万创业,300762.SZ,上海瀚讯
